Date,Close,signal
2017-07-30,6.739999771118164,0
2017-08-06,6.71560001373291,0
2017-08-13,6.6458001136779785,0
2017-08-20,6.677700042724609,0
2017-08-27,6.661300182342529,0
2017-09-03,6.589799880981445,0
2017-09-10,6.484600067138672,0
2017-09-17,6.554800033569336,0
2017-09-24,6.590000152587891,0
2017-10-01,6.664999961853027,0
2017-10-08,6.653900146484375,0
2017-10-15,6.5879998207092285,0
2017-10-22,6.614099979400635,0
2017-10-29,6.64109992980957,0
2017-11-05,6.608099937438965,0
2017-11-12,6.630300045013428,0
2017-11-19,6.627699851989746,0
2017-11-26,6.5833001136779785,0
2017-12-03,6.612100124359131,0
2017-12-10,6.618000030517578,0
2017-12-17,6.60860013961792,0
2017-12-24,6.585400104522705,0
2017-12-31,6.531599998474121,0
2018-01-07,6.493299961090088,0
2018-01-14,6.490200042724609,0
2018-01-21,6.420599937438965,0
2018-01-28,6.322800159454346,0
2018-02-04,6.298399925231934,0
2018-02-11,6.326300144195557,0
2018-02-18,6.3471999168396,0
2018-02-25,6.350200176239014,0
2018-03-04,6.357399940490723,0
2018-03-11,6.341599941253662,0
2018-03-18,6.320899963378906,0
2018-03-25,6.334700107574463,0
2018-04-01,6.288899898529053,0
2018-04-08,6.3024001121521,0
2018-04-15,6.290999889373779,0
2018-04-22,6.27810001373291,0
2018-04-29,6.335400104522705,0
2018-05-06,6.352700233459473,0
2018-05-13,6.348199844360352,0
2018-05-20,6.366199970245361,0
2018-05-27,6.376399993896484,0
2018-06-03,6.409299850463867,0
2018-06-10,6.392099857330322,0
2018-06-17,6.4045000076293945,0
2018-06-24,6.492099761962891,1
2018-07-01,6.627399921417236,1
2018-07-08,6.636799812316895,1
2018-07-15,6.665900230407715,1
2018-07-22,6.771699905395508,1
2018-07-29,6.782800197601318,1
2018-08-05,6.832799911499023,1
2018-08-12,6.817200183868408,1
2018-08-19,6.881499767303467,1
2018-08-26,6.877500057220459,1
2018-09-02,6.843100070953369,1
2018-09-09,6.834400177001953,1
2018-09-16,6.842899799346924,1
2018-09-23,6.845900058746338,1
2018-09-30,6.880300045013428,1
2018-10-07,6.867899894714356,1
2018-10-14,6.888599872589111,1
2018-10-21,6.936699867248535,1
2018-10-28,6.947999954223633,1
2018-11-04,6.922399997711182,1
2018-11-11,6.933499813079834,1
2018-11-18,6.938199996948242,1
2018-11-25,6.931000232696533,1
2018-12-02,6.941500186920166,1
2018-12-09,6.881700038909912,1
2018-12-16,6.88070011138916,1
2018-12-23,6.884099960327148,1
2018-12-30,6.865300178527832,1
2019-01-06,6.871099948883057,1
2019-01-13,6.787499904632568,1
2019-01-20,6.775400161743164,1
2019-01-27,6.787600040435791,1
2019-02-03,6.69980001449585,0
2019-02-10,6.743800163269043,0
2019-02-17,6.771200180053711,0
2019-02-24,6.719099998474121,0
2019-03-03,6.692999839782715,0
2019-03-10,6.714099884033203,0
2019-03-17,6.7220001220703125,0
2019-03-24,6.698200225830078,0
2019-03-31,6.738100051879883,0
2019-04-07,6.716599941253662,0
2019-04-14,6.718500137329102,0
2019-04-21,6.708099842071533,0
2019-04-28,6.742099761962891,0
2019-05-05,6.73390007019043,0
2019-05-12,6.826499938964844,0
2019-05-19,6.882800102233887,1
2019-05-26,6.9095001220703125,1
2019-06-02,6.900899887084961,1
2019-06-09,6.908999919891357,1
2019-06-16,6.92080020904541,1
2019-06-23,6.85099983215332,1
2019-06-30,6.867099761962891,1
2019-07-07,6.87060022354126,1
2019-07-14,6.869200229644775,1
2019-07-21,6.879099845886231,1
2019-07-28,6.871600151062012,1
2019-08-04,6.897799968719482,1
2019-08-11,7.044300079345703,1
2019-08-18,7.02400016784668,1
2019-08-25,7.082699775695801,1
2019-09-01,7.143599987030029,1
2019-09-08,7.14769983291626,1
2019-09-15,7.078400135040283,1
2019-09-22,7.095600128173828,1
2019-09-29,7.1315999031066895,1
2019-10-06,7.147500038146973,1
2019-10-13,7.115499973297119,1
2019-10-20,7.076399803161621,1
2019-10-27,7.0680999755859375,1
2019-11-03,7.0381999015808105,1
2019-11-10,6.997200012207031,1
2019-11-17,7.019800186157227,1
2019-11-24,7.028200149536133,1
2019-12-01,7.03439998626709,1
2019-12-08,7.043799877166748,1
2019-12-15,7.019499778747559,1
2019-12-22,7.009399890899658,1
2019-12-29,6.996300220489502,1
2020-01-05,6.963399887084961,1
2020-01-12,6.951700210571289,0
2020-01-19,6.878099918365479,0
2020-01-26,6.9355998039245605,0
2020-02-02,6.935699939727783,0
2020-02-09,6.969799995422363,0
2020-02-16,6.976399898529053,0
2020-02-23,7.02239990234375,0
2020-03-01,7.003499984741211,0
2020-03-08,6.935999870300293,0
2020-03-15,7.028600215911865,0
2020-03-22,7.107699871063232,1
2020-03-29,7.073100090026856,1
2020-04-05,7.083199977874756,1
2020-04-12,7.042200088500977,1
2020-04-19,7.078800201416016,1
2020-04-26,7.065199851989746,1
2020-05-03,7.061299800872803,1
2020-05-10,7.083799839019775,1
2020-05-17,7.094699859619141,1
2020-05-24,7.114299774169922,1
2020-05-31,7.145199775695801,1
2020-06-07,7.10920000076294,1
2020-06-14,7.064099788665772,1
2020-06-21,7.088399887084961,1
2020-06-28,7.077199935913086,1
2020-07-05,7.065499782562256,1
2020-07-12,6.993100166320801,1
2020-07-19,6.9882001876831055,0
2020-07-26,7.003099918365479,0
2020-08-02,7.007299900054932,0
2020-08-09,6.952400207519531,0
2020-08-16,6.943600177764893,0
2020-08-23,6.91480016708374,0
2020-08-30,6.889200210571289,0
2020-09-06,6.845799922943115,0
2020-09-13,6.8333001136779785,0
2020-09-20,6.764100074768066,0
2020-09-27,6.827700138092041,0
2020-10-04,6.789400100708008,0
2020-10-11,6.7891998291015625,0
2020-10-18,6.723899841308594,0
2020-10-25,6.683499813079834,0
2020-11-01,6.714000225067139,0
2020-11-08,6.605199813842773,0
2020-11-15,6.610599994659424,0
2020-11-22,6.582399845123291,0
2020-11-29,6.57450008392334,0
2020-12-06,6.541399955749512,0
2020-12-13,6.544400215148926,0
2020-12-20,6.532100200653076,0
2020-12-27,6.52899980545044,0
2021-01-03,6.531700134277344,0
2021-01-10,6.477200031280518,0
2021-01-17,6.473100185394287,0
2021-01-24,6.461400032043457,0
2021-01-31,6.448400020599365,0
2021-02-07,6.470699787139893,0
2021-02-14,6.456900119781494,0
2021-02-21,6.487199783325195,0
2021-02-28,6.453800201416016,0
2021-03-07,6.468999862670898,0
2021-03-14,6.493000030517578,0
2021-03-21,6.504799842834473,0
2021-03-28,6.5447998046875,0
2021-04-04,6.56440019607544,0
2021-04-11,6.550000190734863,0
2021-04-18,6.521299839019775,0
2021-04-25,6.490300178527832,0
2021-05-02,6.471199989318848,0
2021-05-09,6.463200092315674,0
2021-05-16,6.450900077819824,0
2021-05-23,6.433899879455566,0
2021-05-30,6.381999969482422,0
2021-06-06,6.402699947357178,0
2021-06-13,6.392300128936768,0
2021-06-20,6.447400093078613,0
2021-06-27,6.4710001945495605,0
2021-07-04,6.467599868774414,0
2021-07-11,6.489099979400635,0
2021-07-18,6.460100173950195,0
2021-07-25,6.469699859619141,0
2021-08-01,6.4552998542785645,0
2021-08-08,6.460299968719482,0
2021-08-15,6.478300094604492,0
2021-08-22,6.49370002746582,0
2021-08-29,6.480500221252441,0
2021-09-05,6.455399990081787,0
2021-09-12,6.4542999267578125,0
2021-09-19,6.456600189208984,0
2021-09-26,6.457900047302246,0
2021-10-03,6.445499897003174,0
2021-10-10,6.445199966430664,0
2021-10-17,6.439000129699707,0
2021-10-24,6.3917999267578125,0
2021-10-31,6.390399932861328,0
2021-11-07,6.396399974822998,0
2021-11-14,6.389500141143799,0
2021-11-21,6.385000228881836,0
2021-11-28,6.386000156402588,0
2021-12-05,6.37559986114502,0
2021-12-12,6.376500129699707,0
2021-12-19,6.367199897766113,0
2021-12-26,6.368800163269043,0
2022-01-02,6.372099876403809,0
2022-01-09,6.381899833679199,0
2022-01-16,6.358099937438965,0
2022-01-23,6.339499950408936,0
2022-01-30,6.366899967193604,0
2022-02-06,6.359499931335449,0
2022-02-13,6.35260009765625,0
2022-02-20,6.3358001708984375,0
2022-02-27,6.3267998695373535,0
2022-03-06,6.319200038909912,0
2022-03-13,6.320799827575684,0
2022-03-20,6.3454999923706055,0
2022-03-27,6.366300106048584,0
2022-04-03,6.338900089263916,0
2022-04-10,6.359700202941895,0
2022-04-17,6.377399921417236,0
2022-04-24,6.449299812316895,1
2022-05-01,6.62529993057251,1
2022-05-08,6.654600143432617,1
2022-05-15,6.785900115966797,1
2022-05-22,6.712100028991699,1
2022-05-29,6.737800121307373,1
2022-06-05,6.659200191497803,1
2022-06-12,6.690800189971924,1
2022-06-19,6.703400135040283,1
2022-06-26,6.697299957275391,1
2022-07-03,6.698200225830078,1
2022-07-10,6.700500011444092,1
2022-07-17,6.755199909210205,1
2022-07-24,6.765600204467773,1
2022-07-31,6.745800018310547,1
2022-08-07,6.747799873352051,1
2022-08-14,6.743599891662598,1
2022-08-21,6.784599781036377,1
2022-08-28,6.848299980163574,1
2022-09-04,6.9054999351501465,1
2022-09-11,6.956500053405762,1
2022-09-18,6.993000030517578,1
2022-09-25,7.076600074768066,1
2022-10-02,7.123899936676025,1
2022-10-09,7.114999771118164,1
2022-10-16,7.16949987411499,1
2022-10-23,7.215799808502197,1
2022-10-30,7.22790002822876,1
2022-11-06,7.30079984664917,1
2022-11-13,7.1859002113342285,1
2022-11-20,7.156199932098389,1
2022-11-27,7.150300025939941,1
2022-12-04,7.043700218200684,1
2022-12-11,6.966300010681152,1
2022-12-18,6.9721999168396,1
2022-12-25,6.982999801635742,1
2023-01-01,6.963099956512451,1
2023-01-08,6.881499767303467,1
2023-01-15,6.737800121307373,0
2023-01-22,6.7758002281188965,0
2023-01-29,6.78249979019165,0
2023-02-05,6.731500148773193,0
2023-02-12,6.779699802398682,0
2023-02-19,6.859700202941895,0
2023-02-26,6.9070000648498535,0
2023-03-05,6.91379976272583,0
2023-03-12,6.963600158691406,0
2023-03-19,6.897500038146973,0
2023-03-26,6.818399906158447,0
2023-04-02,6.870399951934815,0
2023-04-09,6.874899864196777,0
2023-04-16,6.867800235748291,0
2023-04-23,6.872099876403809,0
2023-04-30,6.922299861907959,0
2023-05-07,6.905700206756592,0
2023-05-14,6.947700023651123,0
2023-05-21,7.035099983215332,1
2023-05-28,7.077400207519531,1
2023-06-04,7.0929999351501465,1
2023-06-11,7.111199855804443,1
2023-06-18,7.119900226593018,1
2023-06-25,7.178500175476074,1
2023-07-02,7.251800060272217,1
2023-07-09,7.249199867248535,1
2023-07-16,7.150000095367432,1
2023-07-23,7.176499843597412,1
2023-07-30,7.173099994659424,1
2023-08-06,7.162799835205078,1
2023-08-13,7.214700222015381,1
2023-08-20,7.280399799346924,1
2023-08-27,7.276500225067139,1
2023-09-03,7.256899833679199,1
2023-09-10,7.3277997970581055,1
2023-09-17,7.275899887084961,1
2023-09-24,7.30649995803833,1
2023-10-01,7.299900054931641,1
2023-10-08,7.197700023651123,1
2023-10-15,7.301499843597412,1
2023-10-22,7.311200141906738,1
2023-10-29,7.314899921417236,1
2023-11-05,7.3140997886657715,1
2023-11-12,7.282299995422363,1
2023-11-19,7.241000175476074,1
2023-11-26,7.0858001708984375,1
2023-12-03,7.075399875640869,1
2023-12-10,7.148799896240234,0
2023-12-17,7.066999912261963,0
2023-12-24,7.138500213623047,0
2023-12-31,7.10699987411499,0
2024-01-07,7.110000133514404,0
2024-01-14,7.103099822998047,0
2024-01-21,7.114999771118164,0
2024-01-28,7.081099987030029,0
2024-02-04,7.088500022888184,0
2024-02-11,7.10699987411499,0
2024-02-18,7.163899898529053,0
2024-02-25,7.193299770355225,0
2024-03-03,7.18720006942749,0
2024-03-10,7.192299842834473,0
2024-03-17,7.192200183868408,1
2024-03-24,7.198200225830078,1
2024-03-31,7.226500034332275,1
2024-04-07,7.23390007019043,1
2024-04-14,7.235899925231934,1
2024-04-21,7.236700057983398,1
2024-04-28,7.23859977722168,1
2024-05-05,7.238399982452393,1
2024-05-12,7.218699932098389,1
2024-05-19,7.217000007629394,1
2024-05-26,7.241499900817871,1
2024-06-02,7.233500003814697,1
2024-06-09,7.244100093841553,1
2024-06-16,7.2515997886657715,1
2024-06-23,7.259099960327148,1
2024-06-30,7.267199993133545,1
2024-07-07,7.265799999237059,1
2024-07-14,7.254799842834473,1
2024-07-21,7.258900165557861,1
2024-07-28,7.230100154876709,1
2024-08-04,7.242800235748291,1
2024-08-11,7.173699855804443,1
2024-08-18,7.173399925231934,0
2024-08-25,7.144400119781494,0
2024-09-01,7.0954999923706055,0
2024-09-08,7.091300010681152,0
2024-09-15,7.116600036621094,0
2024-09-22,7.066999912261963,0
2024-09-29,7.008999824523926,0
2024-10-06,7.045100212097168,0
2024-10-13,7.080100059509277,0
2024-10-20,7.123000144958496,0
2024-10-27,7.11870002746582,0
2024-11-03,7.118500232696533,0
2024-11-10,7.141200065612793,0
2024-11-17,7.229199886322021,0
2024-11-24,7.233699798583984,1
2024-12-01,7.2428998947143555,1
2024-12-08,7.259200096130371,1
2024-12-15,7.267600059509277,1
2024-12-22,7.295400142669678,1
2024-12-29,7.297299861907959,1
2025-01-05,7.298600196838379,1
2025-01-12,7.332099914550781,1
2025-01-19,7.330999851226807,1
2025-01-26,7.286200046539307,1
2025-02-02,7.180900096893311,1
2025-02-09,7.287799835205078,1
2025-02-16,7.28879976272583,1
2025-02-23,7.255499839782715,1
2025-03-02,7.285299777984619,1
2025-03-09,7.2505998611450195,1
2025-03-16,7.237100124359131,1
2025-03-23,7.247700214385986,1
2025-03-30,7.263299942016602,1
2025-04-06,7.267499923706055,1
2025-04-13,7.314000129699707,1
2025-04-20,7.31190013885498,1
2025-04-27,7.285999774932861,1
2025-05-04,7.270599842071533,1
2025-05-11,7.225200176239014,1
2025-05-18,7.206500053405762,1
2025-05-25,7.203700065612793,0
2025-06-01,7.203700065612793,0
2025-06-08,7.175000190734863,0
2025-06-15,7.192800045013428,0
2025-06-22,7.188000202178955,0
2025-06-29,7.167500019073486,0
2025-07-06,7.164899826049805,0
2025-07-13,7.174799919128418,0
2025-07-20,7.183199882507324,0
2025-07-27,7.153500080108643,0
2025-08-03,7.200200080871582,0
2025-08-10,7.181000232696533,0
2025-08-17,7.179500102996826,0
2025-08-24,7.179900169372559,0
2025-08-31,7.152999877929688,0
2025-09-07,7.131999969482422,0
