Date,signal,position,Close,strategy
2024-03-14,0,0,71396.59375,KW_XGB
2024-03-15,0,0,69403.7734375,KW_XGB
2024-03-18,1,1,67548.59375,KW_XGB
2024-03-19,0,0,61912.7734375,KW_XGB
2024-03-20,0,0,67913.671875,KW_XGB
2024-03-21,1,1,65491.390625,KW_XGB
2024-03-22,0,1,63778.76171875,KW_XGB
2024-03-25,0,0,69958.8125,KW_XGB
2024-03-26,0,0,69987.8359375,KW_XGB
2024-03-27,0,0,69455.34375,KW_XGB
2024-03-28,0,0,70744.953125,KW_XGB
2024-03-29,0,0,69892.828125,KW_XGB
2024-04-01,0,0,69702.1484375,KW_XGB
2024-04-02,0,0,65446.97265625,KW_XGB
2024-04-03,0,0,65980.8125,KW_XGB
2024-04-04,0,0,68508.84375,KW_XGB
2024-04-05,0,0,67837.640625,KW_XGB
2024-04-08,0,0,71631.359375,KW_XGB
2024-04-09,1,1,69139.015625,KW_XGB
2024-04-10,0,0,70587.8828125,KW_XGB
2024-04-11,0,0,70060.609375,KW_XGB
2024-04-12,1,1,67195.8671875,KW_XGB
2024-04-15,0,0,63426.2109375,KW_XGB
2024-04-16,0,0,63811.86328125,KW_XGB
2024-04-17,1,1,61276.69140625,KW_XGB
2024-04-18,0,0,63512.75390625,KW_XGB
2024-04-19,0,0,63843.5703125,KW_XGB
2024-04-22,0,0,66837.6796875,KW_XGB
2024-04-23,0,0,66407.2734375,KW_XGB
2024-04-24,1,1,64276.8984375,KW_XGB
2024-04-25,0,0,64481.70703125,KW_XGB
2024-04-26,0,0,63755.3203125,KW_XGB
2024-04-29,0,0,63841.12109375,KW_XGB
2024-04-30,1,1,60636.85546875,KW_XGB
2024-05-01,0,1,58254.01171875,KW_XGB
2024-05-02,0,1,59123.43359375,KW_XGB
2024-05-03,0,0,62889.8359375,KW_XGB
2024-05-06,0,0,63161.94921875,KW_XGB
2024-05-07,0,0,62334.81640625,KW_XGB
2024-05-08,0,0,61187.94140625,KW_XGB
2024-05-09,0,0,63049.9609375,KW_XGB
2024-05-10,0,0,60792.77734375,KW_XGB
2024-05-13,0,0,62901.44921875,KW_XGB
2024-05-14,0,0,61552.7890625,KW_XGB
2024-05-15,0,0,66267.4921875,KW_XGB
2024-05-16,0,0,65231.58203125,KW_XGB
2024-05-17,0,0,67051.875,KW_XGB
2024-05-20,0,0,71448.1953125,KW_XGB
2024-05-21,0,0,70136.53125,KW_XGB
2024-05-22,0,0,69122.3359375,KW_XGB
2024-05-23,0,0,67929.5625,KW_XGB
2024-05-24,0,0,68526.1015625,KW_XGB
2024-05-27,0,0,69394.5546875,KW_XGB
2024-05-28,0,0,68296.21875,KW_XGB
2024-05-29,0,0,67578.09375,KW_XGB
2024-05-30,0,0,68364.9921875,KW_XGB
2024-05-31,0,0,67491.4140625,KW_XGB
2024-06-03,0,0,68804.78125,KW_XGB
2024-06-04,0,0,70567.765625,KW_XGB
2024-06-05,0,0,71082.8203125,KW_XGB
2024-06-06,0,0,70757.1640625,KW_XGB
2024-06-07,1,1,69342.5859375,KW_XGB
2024-06-10,0,0,69512.28125,KW_XGB
2024-06-11,0,0,67332.03125,KW_XGB
2024-06-12,0,0,68241.1875,KW_XGB
2024-06-13,0,0,66756.3984375,KW_XGB
2024-06-14,0,0,66011.09375,KW_XGB
2024-06-17,0,0,66490.296875,KW_XGB
2024-06-18,0,0,65140.74609375,KW_XGB
2024-06-19,0,0,64960.296875,KW_XGB
2024-06-20,0,0,64828.65625,KW_XGB
2024-06-21,0,0,64096.19921875,KW_XGB
2024-06-24,1,1,60277.4140625,KW_XGB
2024-06-25,0,0,61804.640625,KW_XGB
2024-06-26,1,1,60811.27734375,KW_XGB
2024-06-27,0,0,61604.80078125,KW_XGB
2024-06-28,1,1,60320.13671875,KW_XGB
2024-07-01,0,0,62851.98046875,KW_XGB
2024-07-02,0,0,62029.015625,KW_XGB
2024-07-03,1,1,60173.921875,KW_XGB
2024-07-04,0,1,56977.703125,KW_XGB
2024-07-05,0,0,56662.375,KW_XGB
2024-07-08,0,0,56705.09765625,KW_XGB
2024-07-09,0,0,58009.2265625,KW_XGB
2024-07-10,1,1,57742.49609375,KW_XGB
2024-07-11,0,1,57344.9140625,KW_XGB
2024-07-12,0,0,57899.46484375,KW_XGB
2024-07-15,0,0,64870.15234375,KW_XGB
2024-07-16,0,0,65097.1484375,KW_XGB
2024-07-17,0,0,64118.79296875,KW_XGB
2024-07-18,0,0,63974.06640625,KW_XGB
2024-07-19,0,0,66710.15625,KW_XGB
2024-07-22,0,0,67585.25,KW_XGB
2024-07-23,0,0,65927.671875,KW_XGB
2024-07-24,0,0,65372.1328125,KW_XGB
2024-07-25,0,0,65777.2265625,KW_XGB
2024-07-26,0,0,67912.0625,KW_XGB
2024-07-29,0,0,66819.9140625,KW_XGB
2024-07-30,0,0,66201.015625,KW_XGB
2024-07-31,0,0,64619.25,KW_XGB
2024-08-01,0,0,65357.5,KW_XGB
2024-08-02,0,0,61415.06640625,KW_XGB
2024-08-05,1,1,53991.45703125,KW_XGB
2024-08-06,0,0,56034.31640625,KW_XGB
2024-08-07,1,1,55027.4609375,KW_XGB
2024-08-08,0,0,61710.13671875,KW_XGB
2024-08-09,1,1,60880.11328125,KW_XGB
2024-08-12,0,1,59354.515625,KW_XGB
2024-08-13,0,1,60609.56640625,KW_XGB
2024-08-14,0,1,58737.26953125,KW_XGB
2024-08-15,0,1,57560.09765625,KW_XGB
2024-08-16,0,1,58894.10546875,KW_XGB
2024-08-19,0,1,59493.453125,KW_XGB
2024-08-20,0,1,59012.79296875,KW_XGB
2024-08-21,0,1,61175.19140625,KW_XGB
2024-08-22,0,1,60381.9140625,KW_XGB
2024-08-23,0,0,64094.35546875,KW_XGB
2024-08-26,0,0,62880.66015625,KW_XGB
2024-08-27,1,1,59504.1328125,KW_XGB
2024-08-28,0,1,59027.625,KW_XGB
2024-08-29,0,1,59388.1796875,KW_XGB
2024-08-30,0,1,59119.4765625,KW_XGB
2024-09-02,0,0,59112.48046875,KW_XGB
2024-09-03,1,1,57431.0234375,KW_XGB
2024-09-04,0,0,57971.5390625,KW_XGB
2024-09-05,1,1,56160.48828125,KW_XGB
2024-09-06,0,1,53948.75390625,KW_XGB
2024-09-09,0,0,57019.53515625,KW_XGB
2024-09-10,0,0,57648.7109375,KW_XGB
2024-09-11,1,1,57343.171875,KW_XGB
2024-09-12,0,0,58127.01171875,KW_XGB
2024-09-13,1,1,60571.30078125,KW_XGB
2024-09-16,0,1,58192.5078125,KW_XGB
2024-09-17,0,1,60308.5390625,KW_XGB
2024-09-18,0,1,61649.6796875,KW_XGB
2024-09-19,0,0,62940.45703125,KW_XGB
2024-09-20,0,0,63192.9765625,KW_XGB
2024-09-23,0,0,63329.80078125,KW_XGB
2024-09-24,0,0,64301.96875,KW_XGB
2024-09-25,0,0,63143.14453125,KW_XGB
2024-09-26,0,0,65181.01953125,KW_XGB
2024-09-27,0,0,65790.6640625,KW_XGB
2024-09-30,0,0,63329.5,KW_XGB
2024-10-01,0,0,60837.0078125,KW_XGB
2024-10-02,0,0,60632.78515625,KW_XGB
2024-10-03,0,0,60759.40234375,KW_XGB
2024-10-04,1,1,62067.4765625,KW_XGB
2024-10-07,0,0,62236.66015625,KW_XGB
2024-10-08,0,0,62131.96875,KW_XGB
2024-10-09,1,1,60582.1015625,KW_XGB
2024-10-10,0,1,60274.5,KW_XGB
2024-10-11,0,0,62445.08984375,KW_XGB
2024-10-14,0,0,66046.125,KW_XGB
2024-10-15,0,0,67041.109375,KW_XGB
2024-10-16,0,0,67612.71875,KW_XGB
2024-10-17,0,0,67399.8359375,KW_XGB
2024-10-18,0,0,68418.7890625,KW_XGB
2024-10-21,0,0,67367.8515625,KW_XGB
2024-10-22,0,0,67361.40625,KW_XGB
2024-10-23,0,0,66432.1953125,KW_XGB
2024-10-24,0,0,68161.0546875,KW_XGB
2024-10-25,0,0,66642.4140625,KW_XGB
2024-10-28,0,0,69907.7578125,KW_XGB
2024-10-29,0,0,72720.4921875,KW_XGB
2024-10-30,0,0,72339.5390625,KW_XGB
2024-10-31,0,0,70215.1875,KW_XGB
2024-11-01,0,0,69482.46875,KW_XGB
2024-11-04,0,0,67811.5078125,KW_XGB
2024-11-05,0,0,69359.5625,KW_XGB
2024-11-06,0,0,75639.078125,KW_XGB
2024-11-07,0,0,75904.859375,KW_XGB
2024-11-08,0,0,76545.4765625,KW_XGB
2024-11-11,0,0,88701.484375,KW_XGB
2024-11-12,0,0,87955.8125,KW_XGB
2024-11-13,0,0,90584.1640625,KW_XGB
2024-11-14,0,0,87250.4296875,KW_XGB
2024-11-15,0,0,91066.0078125,KW_XGB
2024-11-18,0,0,90542.640625,KW_XGB
2024-11-19,0,0,92343.7890625,KW_XGB
2024-11-20,0,0,94339.4921875,KW_XGB
2024-11-21,0,0,98504.7265625,KW_XGB
2024-11-22,0,0,98997.6640625,KW_XGB
2024-11-25,0,0,93102.296875,KW_XGB
2024-11-26,0,0,91985.3203125,KW_XGB
2024-11-27,0,0,95962.53125,KW_XGB
2024-11-28,0,0,95652.46875,KW_XGB
2024-11-29,0,0,97461.5234375,KW_XGB
2024-12-02,0,0,95865.3046875,KW_XGB
2024-12-03,0,0,96002.1640625,KW_XGB
2024-12-04,0,0,98768.53125,KW_XGB
2024-12-05,0,0,96593.5703125,KW_XGB
2024-12-06,0,0,99920.7109375,KW_XGB
2024-12-09,0,0,97432.71875,KW_XGB
2024-12-10,0,0,96675.4296875,KW_XGB
2024-12-11,0,0,101173.03125,KW_XGB
2024-12-12,0,0,100043.0,KW_XGB
2024-12-13,0,0,101459.2578125,KW_XGB
2024-12-16,0,0,106029.71875,KW_XGB
2024-12-17,0,0,106140.6015625,KW_XGB
2024-12-18,0,0,100041.5390625,KW_XGB
2024-12-19,0,0,97490.953125,KW_XGB
2024-12-20,0,0,97755.9296875,KW_XGB
2024-12-23,0,0,94686.2421875,KW_XGB
2024-12-24,0,0,98676.09375,KW_XGB
2024-12-25,0,0,99299.1953125,KW_XGB
2024-12-26,1,1,95795.515625,KW_XGB
2024-12-27,0,0,94164.859375,KW_XGB
2024-12-30,0,0,92643.2109375,KW_XGB
2024-12-31,0,0,93429.203125,KW_XGB
2025-01-01,0,0,94419.7578125,KW_XGB
2025-01-02,0,0,96886.875,KW_XGB
2025-01-03,0,0,98107.4296875,KW_XGB
