Date,signal,position,Close,strategy
2016-08-21,0,0,575.6300048828125,S2_meanrev
2016-08-28,0,0,579.6510009765625,S2_meanrev
2016-09-04,0,0,575.5369873046875,S2_meanrev
2016-09-11,0,0,622.8610229492188,S2_meanrev
2016-09-18,0,0,606.9730224609375,S2_meanrev
2016-09-25,0,0,602.8419799804688,S2_meanrev
2016-10-02,0,0,609.7349853515625,S2_meanrev
2016-10-09,0,0,617.1209716796875,S2_meanrev
2016-10-16,0,0,640.3779907226562,S2_meanrev
2016-10-23,0,0,632.8280029296875,S2_meanrev
2016-10-30,0,0,689.6510009765625,S2_meanrev
2016-11-06,0,0,703.2349853515625,S2_meanrev
2016-11-13,0,0,716.4110107421875,S2_meanrev
2016-11-20,0,0,751.5850219726562,S2_meanrev
2016-11-27,0,0,741.6489868164062,S2_meanrev
2016-12-04,0,0,777.9439697265625,S2_meanrev
2016-12-11,0,0,772.7940063476562,S2_meanrev
2016-12-18,0,0,784.906982421875,S2_meanrev
2016-12-25,0,0,921.9840087890624,S2_meanrev
2017-01-01,0,0,961.2379760742188,S2_meanrev
2017-01-08,0,0,902.2009887695312,S2_meanrev
2017-01-15,0,0,823.9840087890625,S2_meanrev
2017-01-22,0,0,895.0260009765625,S2_meanrev
2017-01-29,0,0,919.75,S2_meanrev
2017-02-05,0,0,1029.9100341796875,S2_meanrev
2017-02-12,0,0,988.6740112304688,S2_meanrev
2017-02-19,0,0,1046.2099609375,S2_meanrev
2017-02-26,0,0,1173.6800537109375,S2_meanrev
2017-03-05,0,0,1274.989990234375,S2_meanrev
2017-03-12,0,0,1116.719970703125,S2_meanrev
2017-03-19,0,0,1100.22998046875,S2_meanrev
2017-03-26,0,0,937.52001953125,S2_meanrev
2017-04-02,0,0,1071.7900390625,S2_meanrev
2017-04-09,0,0,1176.9000244140625,S2_meanrev
2017-04-16,0,0,1167.5400390625,S2_meanrev
2017-04-23,0,0,1222.050048828125,S2_meanrev
2017-04-30,0,0,1316.47998046875,S2_meanrev
2017-05-07,0,0,1555.449951171875,S2_meanrev
2017-05-14,0,0,1724.239990234375,S2_meanrev
2017-05-21,0,0,1987.7099609375,S2_meanrev
2017-05-28,0,0,2202.419921875,S2_meanrev
2017-06-04,0,0,2488.550048828125,S2_meanrev
2017-06-11,0,0,2823.81005859375,S2_meanrev
2017-06-18,0,0,2518.56005859375,S2_meanrev
2017-06-25,0,0,2744.909912109375,S2_meanrev
2017-07-02,0,0,2480.840087890625,S2_meanrev
2017-07-09,0,0,2518.659912109375,S2_meanrev
2017-07-16,0,0,2233.340087890625,S2_meanrev
2017-07-23,0,0,2667.760009765625,S2_meanrev
2017-07-30,0,0,2809.010009765625,S2_meanrev
2017-08-06,0,0,2895.889892578125,S2_meanrev
2017-08-13,0,0,3650.6201171875,S2_meanrev
2017-08-20,0,0,4160.6201171875,S2_meanrev
2017-08-27,0,0,4371.60009765625,S2_meanrev
2017-09-03,0,0,4892.009765625,S2_meanrev
2017-09-10,0,0,4228.75,S2_meanrev
2017-09-17,0,0,3637.52001953125,S2_meanrev
2017-09-24,0,0,3630.699951171875,S2_meanrev
2017-10-01,0,0,4163.06982421875,S2_meanrev
2017-10-08,0,0,4370.81005859375,S2_meanrev
2017-10-15,0,0,5647.2099609375,S2_meanrev
2017-10-22,0,0,6011.4501953125,S2_meanrev
2017-10-29,0,0,5780.89990234375,S2_meanrev
2017-11-05,0,0,7207.759765625,S2_meanrev
2017-11-12,0,0,6618.14013671875,S2_meanrev
2017-11-19,0,0,7708.990234375,S2_meanrev
2017-11-26,0,0,8253.6904296875,S2_meanrev
2017-12-03,0,0,10975.599609375,S2_meanrev
2017-12-10,0,0,16569.400390625,S2_meanrev
2017-12-17,0,0,17706.900390625,S2_meanrev
2017-12-24,0,0,13831.7998046875,S2_meanrev
2017-12-31,0,0,14656.2001953125,S2_meanrev
2018-01-07,0,0,17429.5,S2_meanrev
2018-01-14,0,0,13980.599609375,S2_meanrev
2018-01-21,0,0,11607.400390625,S2_meanrev
2018-01-28,0,0,11171.400390625,S2_meanrev
2018-02-04,0,0,8830.75,S2_meanrev
2018-02-11,0,0,8736.98046875,S2_meanrev
2018-02-18,0,0,10233.900390625,S2_meanrev
2018-02-25,0,0,10301.099609375,S2_meanrev
2018-03-04,0,0,11086.400390625,S2_meanrev
2018-03-11,0,0,9337.5498046875,S2_meanrev
2018-03-18,0,0,8338.349609375,S2_meanrev
2018-03-25,0,0,8879.6201171875,S2_meanrev
2018-04-01,0,0,6890.52001953125,S2_meanrev
2018-04-08,0,0,6636.31982421875,S2_meanrev
2018-04-15,0,0,7895.9599609375,S2_meanrev
2018-04-22,0,0,8845.830078125,S2_meanrev
2018-04-29,0,0,8987.0498046875,S2_meanrev
2018-05-06,0,0,9700.759765625,S2_meanrev
2018-05-13,0,0,8441.490234375,S2_meanrev
2018-05-20,0,0,8250.9697265625,S2_meanrev
2018-05-27,0,0,7480.14013671875,S2_meanrev
2018-06-03,0,0,7541.4501953125,S2_meanrev
2018-06-10,0,0,7624.919921875,S2_meanrev
2018-06-17,0,0,6456.580078125,S2_meanrev
2018-06-24,0,0,6083.68994140625,S2_meanrev
2018-07-01,0,0,6218.2998046875,S2_meanrev
2018-07-08,0,0,6673.5,S2_meanrev
2018-07-15,0,0,6238.0498046875,S2_meanrev
2018-07-22,0,0,7354.1298828125,S2_meanrev
2018-07-29,0,0,8165.009765625,S2_meanrev
2018-08-05,0,0,7434.39013671875,S2_meanrev
2018-08-12,0,0,6184.7099609375,S2_meanrev
2018-08-19,0,0,6580.6298828125,S2_meanrev
2018-08-26,0,0,6719.9599609375,S2_meanrev
2018-09-02,0,0,7037.580078125,S2_meanrev
2018-09-09,0,0,6467.06982421875,S2_meanrev
2018-09-16,0,0,6512.7099609375,S2_meanrev
2018-09-23,0,0,6734.9501953125,S2_meanrev
2018-09-30,0,0,6644.1298828125,S2_meanrev
2018-10-07,0,0,6622.47998046875,S2_meanrev
2018-10-14,0,0,6274.580078125,S2_meanrev
2018-10-21,0,0,6465.41015625,S2_meanrev
2018-10-28,0,0,6474.75,S2_meanrev
2018-11-04,0,0,6388.43994140625,S2_meanrev
2018-11-11,0,0,6385.6201171875,S2_meanrev
2018-11-18,0,0,5575.5498046875,S2_meanrev
2018-11-25,1,1,4347.10986328125,S2_meanrev
2018-12-02,0,1,4017.2685546875,S2_meanrev
2018-12-09,0,1,3419.937255859375,S2_meanrev
2018-12-16,0,1,3242.48486328125,S2_meanrev
2018-12-23,0,1,3896.543701171875,S2_meanrev
2018-12-30,0,1,3923.918701171875,S2_meanrev
2019-01-06,0,1,3857.717529296875,S2_meanrev
2019-01-13,0,1,3687.365478515625,S2_meanrev
2019-01-20,0,1,3657.83935546875,S2_meanrev
2019-01-27,0,1,3599.765869140625,S2_meanrev
2019-02-03,0,1,3487.9453125,S2_meanrev
2019-02-10,0,1,3666.7802734375,S2_meanrev
2019-02-17,0,1,3620.810791015625,S2_meanrev
2019-02-24,0,1,4005.526611328125,S2_meanrev
2019-03-03,0,1,3859.583740234375,S2_meanrev
2019-03-10,0,1,3901.131591796875,S2_meanrev
2019-03-17,0,0,3960.9111328125,S2_meanrev
2019-03-24,0,0,4023.96826171875,S2_meanrev
2019-03-31,0,0,4098.37451171875,S2_meanrev
2019-04-07,0,0,5036.68115234375,S2_meanrev
2019-04-14,0,0,5089.5390625,S2_meanrev
2019-04-21,0,0,5303.8125,S2_meanrev
2019-04-28,0,0,5279.34814453125,S2_meanrev
2019-05-05,0,0,5768.28955078125,S2_meanrev
2019-05-12,0,0,6378.84912109375,S2_meanrev
2019-05-19,0,0,7343.8955078125,S2_meanrev
2019-05-26,0,0,7987.37158203125,S2_meanrev
2019-06-02,0,0,8574.501953125,S2_meanrev
2019-06-09,0,0,8043.951171875,S2_meanrev
2019-06-16,0,0,8693.8330078125,S2_meanrev
2019-06-23,0,0,10144.556640625,S2_meanrev
2019-06-30,0,0,12407.33203125,S2_meanrev
2019-07-07,0,0,10978.4599609375,S2_meanrev
2019-07-14,0,0,11815.986328125,S2_meanrev
2019-07-21,0,0,10530.732421875,S2_meanrev
2019-07-28,0,0,9870.3037109375,S2_meanrev
2019-08-04,0,0,10518.1748046875,S2_meanrev
2019-08-11,0,0,11862.9365234375,S2_meanrev
2019-08-18,0,0,10374.3388671875,S2_meanrev
2019-08-25,0,0,10407.96484375,S2_meanrev
2019-09-01,0,0,9598.173828125,S2_meanrev
2019-09-08,0,0,10353.302734375,S2_meanrev
2019-09-15,0,0,10360.546875,S2_meanrev
2019-09-22,0,0,10181.6416015625,S2_meanrev
2019-09-29,0,0,8251.845703125,S2_meanrev
2019-10-06,0,0,8205.939453125,S2_meanrev
2019-10-13,0,0,8321.7568359375,S2_meanrev
2019-10-20,0,0,7973.20751953125,S2_meanrev
2019-10-27,0,0,8660.7001953125,S2_meanrev
2019-11-03,0,0,9261.1044921875,S2_meanrev
2019-11-10,0,0,8804.880859375,S2_meanrev
2019-11-17,0,0,8491.9921875,S2_meanrev
2019-11-24,0,0,7296.57763671875,S2_meanrev
2019-12-01,0,0,7761.24365234375,S2_meanrev
2019-12-08,0,0,7546.99658203125,S2_meanrev
