Date,signal,position,Close,strategy
2024-03-20,0,1,67913.671875,KW_LSTM
2024-03-21,0,1,65491.390625,KW_LSTM
2024-03-22,0,1,63778.76171875,KW_LSTM
2024-03-25,0,1,69958.8125,KW_LSTM
2024-03-26,0,1,69987.8359375,KW_LSTM
2024-03-27,0,1,69455.34375,KW_LSTM
2024-03-28,0,1,70744.953125,KW_LSTM
2024-03-29,0,1,69892.828125,KW_LSTM
2024-04-01,0,1,69702.1484375,KW_LSTM
2024-04-02,0,1,65446.97265625,KW_LSTM
2024-04-03,0,1,65980.8125,KW_LSTM
2024-04-04,0,1,68508.84375,KW_LSTM
2024-04-05,0,1,67837.640625,KW_LSTM
2024-04-08,0,1,71631.359375,KW_LSTM
2024-04-09,0,1,69139.015625,KW_LSTM
2024-04-10,0,1,70587.8828125,KW_LSTM
2024-04-11,0,1,70060.609375,KW_LSTM
2024-04-12,0,1,67195.8671875,KW_LSTM
2024-04-15,0,1,63426.2109375,KW_LSTM
2024-04-16,0,1,63811.86328125,KW_LSTM
2024-04-17,0,1,61276.69140625,KW_LSTM
2024-04-18,0,1,63512.75390625,KW_LSTM
2024-04-19,0,1,63843.5703125,KW_LSTM
2024-04-22,0,1,66837.6796875,KW_LSTM
2024-04-23,0,1,66407.2734375,KW_LSTM
2024-04-24,0,1,64276.8984375,KW_LSTM
2024-04-25,0,1,64481.70703125,KW_LSTM
2024-04-26,0,1,63755.3203125,KW_LSTM
2024-04-29,0,1,63841.12109375,KW_LSTM
2024-04-30,0,1,60636.85546875,KW_LSTM
2024-05-01,0,1,58254.01171875,KW_LSTM
2024-05-02,0,1,59123.43359375,KW_LSTM
2024-05-03,0,1,62889.8359375,KW_LSTM
2024-05-06,0,1,63161.94921875,KW_LSTM
2024-05-07,0,1,62334.81640625,KW_LSTM
2024-05-08,0,1,61187.94140625,KW_LSTM
2024-05-09,0,1,63049.9609375,KW_LSTM
2024-05-10,0,1,60792.77734375,KW_LSTM
2024-05-13,0,1,62901.44921875,KW_LSTM
2024-05-14,0,1,61552.7890625,KW_LSTM
2024-05-15,0,1,66267.4921875,KW_LSTM
2024-05-16,0,1,65231.58203125,KW_LSTM
2024-05-17,0,1,67051.875,KW_LSTM
2024-05-20,0,1,71448.1953125,KW_LSTM
2024-05-21,0,1,70136.53125,KW_LSTM
2024-05-22,0,1,69122.3359375,KW_LSTM
2024-05-23,0,1,67929.5625,KW_LSTM
2024-05-24,0,1,68526.1015625,KW_LSTM
2024-05-27,0,1,69394.5546875,KW_LSTM
2024-05-28,0,1,68296.21875,KW_LSTM
2024-05-29,0,1,67578.09375,KW_LSTM
2024-05-30,0,1,68364.9921875,KW_LSTM
2024-05-31,0,1,67491.4140625,KW_LSTM
2024-06-03,0,1,68804.78125,KW_LSTM
2024-06-04,0,1,70567.765625,KW_LSTM
2024-06-05,0,1,71082.8203125,KW_LSTM
2024-06-06,0,1,70757.1640625,KW_LSTM
2024-06-07,0,1,69342.5859375,KW_LSTM
2024-06-10,0,1,69512.28125,KW_LSTM
2024-06-11,0,1,67332.03125,KW_LSTM
2024-06-12,0,1,68241.1875,KW_LSTM
2024-06-13,0,1,66756.3984375,KW_LSTM
2024-06-14,0,1,66011.09375,KW_LSTM
2024-06-17,0,1,66490.296875,KW_LSTM
2024-06-18,0,1,65140.74609375,KW_LSTM
2024-06-19,0,1,64960.296875,KW_LSTM
2024-06-20,0,1,64828.65625,KW_LSTM
2024-06-21,0,1,64096.19921875,KW_LSTM
2024-06-24,0,1,60277.4140625,KW_LSTM
2024-06-25,0,1,61804.640625,KW_LSTM
2024-06-26,0,1,60811.27734375,KW_LSTM
2024-06-27,0,1,61604.80078125,KW_LSTM
2024-06-28,0,1,60320.13671875,KW_LSTM
2024-07-01,0,1,62851.98046875,KW_LSTM
2024-07-02,0,1,62029.015625,KW_LSTM
2024-07-03,0,1,60173.921875,KW_LSTM
2024-07-04,0,1,56977.703125,KW_LSTM
2024-07-05,0,1,56662.375,KW_LSTM
2024-07-08,0,1,56705.09765625,KW_LSTM
2024-07-09,0,1,58009.2265625,KW_LSTM
2024-07-10,0,1,57742.49609375,KW_LSTM
2024-07-11,0,1,57344.9140625,KW_LSTM
2024-07-12,0,1,57899.46484375,KW_LSTM
2024-07-15,0,1,64870.15234375,KW_LSTM
2024-07-16,0,1,65097.1484375,KW_LSTM
2024-07-17,0,1,64118.79296875,KW_LSTM
2024-07-18,0,1,63974.06640625,KW_LSTM
2024-07-19,0,1,66710.15625,KW_LSTM
2024-07-22,0,1,67585.25,KW_LSTM
2024-07-23,0,1,65927.671875,KW_LSTM
2024-07-24,0,1,65372.1328125,KW_LSTM
2024-07-25,0,1,65777.2265625,KW_LSTM
2024-07-26,0,1,67912.0625,KW_LSTM
2024-07-29,0,1,66819.9140625,KW_LSTM
2024-07-30,0,1,66201.015625,KW_LSTM
2024-07-31,0,1,64619.25,KW_LSTM
2024-08-01,0,1,65357.5,KW_LSTM
2024-08-02,0,1,61415.06640625,KW_LSTM
2024-08-05,0,1,53991.45703125,KW_LSTM
2024-08-06,0,1,56034.31640625,KW_LSTM
2024-08-07,0,1,55027.4609375,KW_LSTM
2024-08-08,0,1,61710.13671875,KW_LSTM
2024-08-09,0,1,60880.11328125,KW_LSTM
2024-08-12,0,1,59354.515625,KW_LSTM
2024-08-13,0,1,60609.56640625,KW_LSTM
2024-08-14,0,1,58737.26953125,KW_LSTM
2024-08-15,0,1,57560.09765625,KW_LSTM
2024-08-16,0,1,58894.10546875,KW_LSTM
2024-08-19,0,1,59493.453125,KW_LSTM
2024-08-20,0,1,59012.79296875,KW_LSTM
2024-08-21,0,1,61175.19140625,KW_LSTM
2024-08-22,0,1,60381.9140625,KW_LSTM
2024-08-23,0,1,64094.35546875,KW_LSTM
2024-08-26,0,1,62880.66015625,KW_LSTM
